customer_id,customer_signup_datetime,customer_signup_unix_timestamp
4104c687-f3c3-4e7b-adcb-ab14fe9f5578,2018-07-19 13:18:07,1532006287
1648f319-6f9e-4c6b-9a4a-00d9cbc33083,2018-07-19 16:20:42,1532017242
cf4120aa-e094-4315-ae4a-de82c7ce794d,2018-07-19 21:10:25,1532034625
095beb95-396e-4a4b-a94b-c26f7964336d,2018-07-20 05:32:49,1532064769
94626624-75e2-4364-b3c9-b7a0ce71091e,2018-07-20 09:04:04,1532077444
162fd457-c5ce-4d27-b3d8-9bfbaee5fc0b,2018-07-20 10:52:21,1532083941
159a3e2a-529c-471c-8c00-f4e55cc9c3e7,2018-07-20 15:14:22,1532099662
7f5f0a19-a2e1-4c4f-80dd-dec3fba657b7,2018-07-20 17:45:14,1532108714
d300e977-5adb-423b-be10-36f565bbef63,2018-07-20 19:28:55,1532114935
a9b733d5-d2ff-4dd4-aae3-71697cd511f2,2018-07-20 23:17:03,1532128623
d1a85be1-0dbe-45bd-b43d-78ea756df02b,2018-07-21 01:13:20,1532135600
71342b03-b7e7-448f-b473-af3485a3e97f,2018-07-21 07:36:52,1532158612
19b204ab-aa49-4a7b-8696-5461b7d4b8f8,2018-07-21 11:41:33,1532173293
2d1d84a8-d99d-439a-8541-7117f2518292,2018-07-21 12:02:16,1532174536
25e0446c-a7e2-480f-8ba8-5bcd38726ac4,2018-07-21 14:51:01,1532184661
f02840ef-ce9a-4bd4-bcd9-572799d29d87,2018-07-21 18:03:58,1532196238
e711cc28-44a2-4b8a-beed-0c2b3b8cbf1a,2018-07-22 01:11:33,1532221893
9ba75a4e-b9df-48ed-a38c-9a6db007757e,2018-07-22 07:57:13,1532246233
3d437c79-3598-4135-b08e-6225cfa94340,2018-07-22 12:00:43,1532260843
212d4128-a9b9-4262-9177-d92039ffa6d0,2018-07-22 21:04:46,1532293486
d8302930-c572-49b8-ab18-7d9da1099e92,2018-07-22 22:51:52,1532299912
6612be68-3b50-49a4-bf19-0578445bbabf,2018-07-22 23:17:35,1532301455
6a2a2c53-e2de-4b68-8adf-7796c11c8f7a,2018-07-23 03:03:37,1532315017
124a80a4-8e18-4acf-893d-60c27355d421,2018-07-23 05:24:21,1532323461
625706ff-e3c9-4ea9-adf0-a17b5ebe8a4e,2018-07-23 16:28:22,1532363302
9fcfdec8-da6a-4ac4-9cd3-81d890473d9a,2018-07-23 21:45:14,1532382314
2ca980bd-e334-4f1a-9ae8-5bd711104108,2018-07-23 21:57:05,1532383025
512023b2-965b-4d30-9595-4f7048e913f4,2018-07-24 14:12:49,1532441569
780627bf-3494-40d9-b7a6-6437093afdae,2018-07-24 17:26:34,1532453194
e1997e3c-1625-49a1-a1e7-3ba0757c3cb2,2018-07-24 21:30:14,1532467814
b845da90-09a2-4830-8305-cf3c9211fe05,2018-07-24 21:57:31,1532469451
95a8e67a-7d61-4d7d-b5de-401b4b80ecda,2018-07-25 00:02:07,1532476927
2fc5aa1c-1f37-4e44-a786-9cfb629fdbc6,2018-07-25 01:07:24,1532480844
f32b1a05-56ad-49b1-9bf2-53b3ee1b637a,2018-07-25 03:34:02,1532489642
82948f2b-fdc6-4e42-a08a-a5a3bbd7db4c,2018-07-25 07:22:43,1532503363
be4819c6-952c-41f0-a003-33cb0d7bdcdd,2018-07-25 08:11:31,1532506291
f07b468c-7bec-441d-9b56-4d1a8b69879a,2018-07-25 15:52:20,1532533940
3c189732-484e-42d4-a7ad-5beffce6dd2d,2018-07-25 16:39:44,1532536784
300adef8-c546-470d-92b7-54e292de0703,2018-07-25 21:12:29,1532553149
de12045d-901f-4dbd-8cc0-906ecb3012d7,2018-07-26 01:57:57,1532570277
66a4734d-f308-41f3-a3c5-2336cfffffd3,2018-07-26 03:09:25,1532574565
b85c709b-79fb-4989-8bd3-4eebc4bacc2e,2018-07-26 04:39:36,1532579976
1a8894ea-44e5-47ef-8f2a-c095b87ea31a,2018-07-26 04:41:59,1532580119
5c70cd07-e2a8-4078-85a9-7d515411239e,2018-07-26 06:26:31,1532586391
e23e3343-2b31-4ade-966f-4740318b6f75,2018-07-26 08:28:35,1532593715
19640a77-0f2c-4554-ad97-2d0325857403,2018-07-26 09:32:20,1532597540
1267cb84-5120-478c-a66b-0da563ff71c4,2018-07-26 15:59:12,1532620752
4ff73384-4e31-4215-8df1-7a40a51aede6,2018-07-26 16:09:44,1532621384
37cc0e70-506c-4a5c-9da0-c35ea1eb5c60,2018-07-26 16:27:53,1532622473
8b1ce129-92df-49dd-ac5d-07e89bff6885,2018-07-26 19:35:42,1532633742
c893514f-5c8f-43c9-b76c-3c71ddbbc667,2018-07-27 15:37:51,1532705871
bc1346d3-95b0-43ca-8c2d-2a23dd39c518,2018-07-27 16:53:58,1532710438
fb64b23a-6000-4bfc-b243-4b25b4e23387,2018-07-28 01:00:55,1532739655
c73a5f90-f70e-421b-b043-f96d54120069,2018-07-28 08:47:19,1532767639
7c013523-60c4-474d-bf86-06d027c0a778,2018-07-28 15:51:42,1532793102
b3b3f71d-5332-4967-9be5-af0faebdfea7,2018-07-28 19:02:51,1532804571
3926649d-ecb3-4fc3-8691-6d70e9b7dbd3,2018-07-28 22:45:11,1532817911
b5030810-3eef-4db3-b40c-8b159c970115,2018-07-29 10:51:54,1532861514
1c8861a5-3483-4108-b139-854d2cf1c67f,2018-07-29 10:54:30,1532861670
b0668d85-3f9c-415e-8700-6d1099f0f034,2018-07-29 11:01:34,1532862094
66150d65-b51d-4d4a-811f-cd118a8f8aa6,2018-07-29 13:33:02,1532871182
f7845ce3-8a77-484e-a20b-4d6d9d2df900,2018-07-29 17:39:51,1532885991
108ce331-0763-4cdd-b753-57500b46fc74,2018-07-29 18:23:17,1532888597
ebba20f2-e68f-46fc-9dce-00c9e856c2f7,2018-07-30 01:18:23,1532913503
f2081a0d-1394-4b8c-afb8-fead935e234e,2018-07-30 01:46:01,1532915161
12f0449a-b232-4255-bf5b-96b4fdc0ffcd,2018-07-30 04:48:55,1532926135
f33bfc2d-5345-484b-9432-feb4a9b7a908,2018-07-30 13:32:08,1532957528
d8060fb5-ee9c-49e8-9e1d-ee58deb2d1d9,2018-07-30 13:48:43,1532958523
14866af0-c001-422b-b416-e750d265a606,2018-07-30 16:16:19,1532967379
05c84d1c-4167-4c82-a26e-799649b6159f,2018-07-30 17:18:20,1532971100
e17a3aef-2e96-456e-ba1c-6658c56ce7b1,2018-07-30 21:42:01,1532986921
64a5f2c1-8d58-400b-aa30-7c39a43f276c,2018-07-30 21:57:09,1532987829
bef57799-2034-4db9-bf33-3a662661f0d6,2018-07-31 01:51:15,1533001875
1827a6e9-6a0a-4be4-99c2-04dea99cc2f2,2018-07-31 16:31:19,1533054679
3a956673-53e7-47d9-89b0-13652f60aac5,2018-07-31 17:37:36,1533058656
2903d46f-cf89-49f5-a4e7-865aa4a44997,2018-08-01 02:03:40,1533089020
71ba8255-3f3f-4dbc-aa18-1d0cd197f578,2018-08-01 02:39:20,1533091160
7f1647bb-4f9a-4512-a1a4-e77a9a2d8b70,2018-08-01 03:08:35,1533092915
282f8b72-7179-4c59-a9dd-ed70cb29b1b6,2018-08-01 05:37:28,1533101848
ed77120a-85df-4250-8cf2-f7df8f9063d2,2018-08-01 08:41:16,1533112876
71fb5558-f51f-4343-a81c-bf92f81d6b26,2018-08-01 16:08:10,1533139690
64469076-d64c-4945-904f-4cbc81a7c3c9,2018-08-01 17:27:14,1533144434
af41c908-bf67-467a-9b07-5fab8fe7c06e,2018-08-01 20:39:19,1533155959
81a4b68f-2b50-45ef-bbd3-81afc455fea0,2018-08-01 21:49:30,1533160170
9997a09e-f95f-43e8-a952-a058f84d6794,2018-08-01 22:30:05,1533162605
80f66b2c-918b-4020-aecc-39403d4b7c3d,2018-08-02 00:54:13,1533171253
8f9a9fe6-9b57-4aee-bdd6-8121be353407,2018-08-02 12:17:48,1533212268
fd141bef-3948-4f1f-9eb8-edf4b8abfd2e,2018-08-02 15:10:59,1533222659
29052195-2fa3-4296-9b9d-9d3e7b6af1ff,2018-08-02 15:55:02,1533225302
f0777f1e-5230-43e8-bbef-1ecfae734d79,2018-08-02 19:58:14,1533239894
dc8b9a70-0d0d-40a4-bb22-9331214575dd,2018-08-03 07:52:47,1533282767
8cab0d7e-4cea-4002-896f-6bd6246dc5a9,2018-08-03 14:00:45,1533304845
0f03c5b7-efb7-49dc-9828-f5174bd70d0a,2018-08-03 14:20:52,1533306052
66de08a0-a6b7-499f-a160-56822c0d1b2b,2018-08-03 14:29:18,1533306558
7e74177c-e34e-4047-b366-b4e92f5b53cd,2018-08-03 16:20:15,1533313215
af773bcb-d699-412d-b8ee-b340be07d69f,2018-08-03 16:49:59,1533314999
87c5e587-7b8d-4ae8-b1c9-aab1daca7d6e,2018-08-03 18:18:56,1533320336
21e26824-d86f-4e33-86b0-316dc5e00994,2018-08-03 19:48:59,1533325739
d4bf13e4-9121-4a90-9a95-8e7fc9cb6a3f,2018-08-04 00:26:00,1533342360
5311ed81-4b36-40b4-b4bb-e6664d42e1ad,2018-08-04 04:10:40,1533355840
43d0ddf6-34bd-4fb9-affd-a2ede4d35d44,2018-08-04 07:30:37,1533367837
aec340ab-b653-4a74-adb2-ca714767e41b,2018-08-04 09:32:16,1533375136
67c4895f-19bc-4ba9-b908-e90802be947b,2018-08-05 07:18:15,1533453495
4aefcd27-7202-4362-8fd3-5229dc4d53fe,2018-08-05 08:33:59,1533458039
ca88ce3e-2e2c-4312-8988-17ccfd028ae1,2018-08-05 10:27:13,1533464833
adc72b7f-c0ce-4fe2-b8a3-655b60c138c8,2018-08-05 10:58:58,1533466738
b3cbe8af-ad8a-4e08-b6b8-695407e9070c,2018-08-05 11:45:53,1533469553
d038adbc-01bc-4edb-917f-4166d9b98d99,2018-08-05 22:01:30,1533506490
57ef96fe-d7ae-4ea8-924b-d4f882368320,2018-08-05 23:59:19,1533513559
26c81488-cc5c-459b-a039-4d23b85ac1f4,2018-08-06 02:07:49,1533521269
b7a488ba-31da-43d9-852d-7f6889dd21f7,2018-08-06 03:42:10,1533526930
34791d0c-d8b4-4ec0-b8bf-932c2c03ba59,2018-08-06 09:13:24,1533546804
22682ab4-4aa0-47d9-842e-b4f8343d2546,2018-08-07 02:52:27,1533610347
5a593547-c1f8-4ee5-9727-3c82f9be5b35,2018-08-07 05:52:54,1533621174
1ca1e712-2ee8-4f7c-9df2-c9564f5fb33d,2018-08-07 07:18:56,1533626336
95f869d6-4256-436a-9841-8f928f940a64,2018-08-07 10:04:03,1533636243
575953d5-66c0-4d8f-9d51-2c27c7536db7,2018-08-07 11:37:00,1533641820
f393a90e-0242-4151-bb7b-8c46903d0d98,2018-08-07 13:55:46,1533650146
31099a45-6757-4949-918f-5197ca05dfe9,2018-08-07 14:09:04,1533650944
8d37aed0-cd28-49d4-9798-f472782292cd,2018-08-07 23:27:12,1533684432
1d8907ca-e857-4403-b19e-8918e1b36bb4,2018-08-08 05:18:02,1533705482
cbe266ed-b66a-4613-95bc-a29aef1d7c35,2018-08-08 09:17:39,1533719859
19efd379-4c0f-4eb7-ba9d-87f4b5d037ea,2018-08-08 14:28:34,1533738514
342dc163-b602-4834-9ecb-4365efd1be72,2018-08-08 22:51:30,1533768690
cb5ac653-5ef6-4b72-b589-4a5079f6c609,2018-08-09 06:48:20,1533797300
a42e597c-e1ef-4eac-b158-22b4b71c7368,2018-08-09 10:58:43,1533812323
a0df8fcb-92b4-44d3-ab61-3993f4ce3605,2018-08-09 14:05:32,1533823532
99908013-cd4f-44e2-b83f-ff8f4017922e,2018-08-09 18:51:59,1533840719
478c288e-4d90-4558-9050-7ad765d3322f,2018-08-10 00:39:34,1533861574
9aee18ac-10cd-429b-81ab-d2a1c5b56f38,2018-08-10 01:42:09,1533865329
79e925b9-1787-4446-9104-7f5abe49bc3f,2018-08-10 04:21:37,1533874897
180eaa27-4b90-430f-841b-af0916e54dbe,2018-08-10 11:36:44,1533901004
10215b0f-5bf8-4a9a-aef6-d6e38812923d,2018-08-10 11:59:23,1533902363
0618d565-e6f2-47db-b3de-74f233018784,2018-08-10 12:21:12,1533903672
a32309e5-d397-48f2-873d-3f116e04145e,2018-08-10 16:45:44,1533919544
6a2b303e-811b-4f84-bd53-434e11af6e42,2018-08-10 19:26:12,1533929172
6eaa9ef2-ccb0-4fc2-98df-b69e818c76f2,2018-08-10 20:30:42,1533933042
1ef5ec8d-7f9b-4e92-94a9-5d61e9e7b221,2018-08-11 03:12:38,1533957158
372c9e49-fefc-4046-9a37-a1a81772c1ba,2018-08-11 04:59:54,1533963594
6527b433-84a6-4979-8f03-f7e759fb84b2,2018-08-11 09:41:34,1533980494
bcfc66e3-5ba9-471f-934f-bb0482a0001b,2018-08-11 15:17:26,1534000646
ae36d3c1-a3a9-41c0-aa4e-5eeaad858cd0,2018-08-11 16:10:09,1534003809
803c63f4-3849-48ea-a079-21781d5dcd55,2018-08-11 20:12:46,1534018366
0c0433ae-a7b5-40fd-8f29-590ebbf422f5,2018-08-11 21:21:06,1534022466
d3c24084-28ad-4525-87f6-88e4ee6e4922,2018-08-11 21:52:22,1534024342
c2d65523-bb53-4a00-b9b3-c89926abb64e,2018-08-11 23:06:16,1534028776
965ce1ab-9dd3-4910-87d7-087fa359dfc3,2018-08-12 00:24:46,1534033486
8bd8de3b-341d-4b04-89df-1fe4c7daa7b7,2018-08-12 02:04:33,1534039473
6214d6d2-5aaf-4465-837a-e067cee0957a,2018-08-12 03:14:07,1534043647
205f3b13-ce13-4c53-b71b-2f097516da59,2018-08-12 05:46:41,1534052801
cf8fe09a-206c-4cf5-942b-797b59b51818,2018-08-12 10:02:20,1534068140
cbbd7585-ffbd-458b-b2d6-31b6f51f74ad,2018-08-12 12:38:56,1534077536
4069cfbb-278a-4f0c-bc23-f5f97fea7e12,2018-08-12 16:40:21,1534092021
5fd03027-e41b-4683-aa7a-e8bbe9fa86ad,2018-08-13 01:11:18,1534122678
bbbdcd15-41b4-42ed-a998-7646196022c7,2018-08-13 02:23:35,1534127015
8e7ddb6c-e587-4634-9e98-33dba2d8eadd,2018-08-13 10:52:00,1534157520
9fd54580-363f-4a39-a37f-17c56555827f,2018-08-13 12:30:51,1534163451
cf0c1a4a-90bc-4d2f-afbb-307ed8dc5199,2018-08-14 00:43:58,1534207438
68adbf34-4228-41dc-9b27-c1f1a01c28e3,2018-08-14 05:26:25,1534224385
b97e2a51-4994-4fd2-8415-3c86b6114439,2018-08-14 06:50:49,1534229449
daeefe96-ce5b-4628-9c4b-76d21ff671e0,2018-08-14 13:51:06,1534254666
d5291cb3-d32c-468c-83e6-48ff91275f04,2018-08-14 16:28:29,1534264109
723671fe-55e9-40d6-af6f-3abf2a3c9098,2018-08-14 22:12:27,1534284747
314946db-c7a5-4199-ab44-5697120a16d8,2018-08-15 03:39:02,1534304342
4be2ca91-0429-44a9-9477-c7b5ede29709,2018-08-15 07:11:40,1534317100
fdbf3048-68b5-485a-88e2-eb176a329dc8,2018-08-15 12:38:06,1534336686
cfb29b22-f335-4ac0-8680-cbc2d4f4b178,2018-08-15 15:28:21,1534346901
75eebfed-028d-468c-a31f-3c65b7e61f24,2018-08-16 02:24:00,1534386240
5303c3b5-2867-490d-bd31-6828497de8ab,2018-08-16 03:08:07,1534388887
cdb29938-cb52-4801-a901-0e0d80beeb31,2018-08-16 04:20:55,1534393255
0de10441-9c0e-472f-9a3b-56d14d657d0c,2018-08-16 06:02:28,1534399348
30cd8cd9-0084-4699-bc52-4be618e846fa,2018-08-16 12:06:49,1534421209
7529acf8-d103-4e63-9f7c-7cc0de568f4e,2018-08-16 15:11:10,1534432270
fe415a12-889e-4a72-a3c9-02852abb43ba,2018-08-16 18:14:08,1534443248
39f3cc7a-8f21-4706-9848-d52b26fb2799,2018-08-16 18:57:32,1534445852
6c8449ef-84e2-4d96-b87e-f39d6e70bbde,2018-08-16 20:19:18,1534450758
fd80e3ca-1f61-4638-aa0b-ac116769a9c9,2018-08-16 22:04:49,1534457089
a72c2def-4c11-43bf-955f-cda864b26d04,2018-08-17 00:45:07,1534466707
a05d8dbc-e444-4b0a-b919-06eccfbca110,2018-08-17 02:37:01,1534473421
1ecdc5d0-e9b1-4c8e-ba30-33de2cbc1586,2018-08-17 04:17:33,1534479453
da063a8f-3439-424c-9054-94812fccf469,2018-08-17 10:10:24,1534500624
959b53fa-1631-4ecd-8f9f-0453b86c1663,2018-08-18 11:11:59,1534590719
