customer_id,datetime,unix_timestamp,email_campaign,action
4a35ec47-175a-4e4e-bf19-3b99fb58e40a,2018-07-13 22:40:00,1531521600,campaign_1,send
ebde09bf-0f5f-4679-bf38-328321e1511d,2018-07-14 00:10:00,1531527000,campaign_1,send
3219e549-52ef-4575-865b-2b4d593ffa39,2018-07-14 04:01:34,1531540894,campaign_1,open
8a82f3cd-49bb-40e4-b5a1-ac736eecb3ea,2018-07-14 06:32:44,1531549964,campaign_1,open
5a452a17-2b5c-4730-9520-20aaff746de2,2018-07-14 13:00:00,1531573200,campaign_1,send
8a82f3cd-49bb-40e4-b5a1-ac736eecb3ea,2018-07-14 14:38:34,1531579114,campaign_1,click
0f0b83ed-e615-46ad-8331-fc1f92b6ffda,2018-07-14 17:50:00,1531590600,campaign_1,send
3219e549-52ef-4575-865b-2b4d593ffa39,2018-07-14 17:55:08,1531590908,campaign_1,click
fc8368b3-4d82-46eb-bbf3-5ced921af5b0,2018-07-14 18:20:00,1531592400,campaign_1,send
ad3b7da2-a457-4173-b09f-157184ea74e1,2018-07-14 20:20:00,1531599600,campaign_1,send
73bf45a9-0947-4907-bba5-882a8313bb8d,2018-07-14 20:40:00,1531600800,campaign_1,send
3e6f3877-1b44-4353-8ede-6ece918c57aa,2018-07-14 23:50:00,1531612200,campaign_1,send
3b25bc33-b441-4523-9990-6c2f6d62ff3a,2018-07-15 02:30:00,1531621800,campaign_1,send
3993f846-9cf5-4aaf-8967-531625684d8d,2018-07-15 02:50:00,1531623000,campaign_1,send
3e6f3877-1b44-4353-8ede-6ece918c57aa,2018-07-15 03:04:50,1531623890,campaign_1,click
79af9772-4f55-4e87-933d-03c534fd02f0,2018-07-15 03:40:00,1531626000,campaign_1,send
3e6f3877-1b44-4353-8ede-6ece918c57aa,2018-07-15 10:12:20,1531649540,campaign_1,open
9d270e0b-8341-432a-8960-41e4e904d29c,2018-07-15 15:20:00,1531668000,campaign_1,send
28ba1839-005a-43fa-8ede-e24cc3ca5fd0,2018-07-15 17:50:00,1531677000,campaign_1,send
c3ed0668-74cd-4dd7-a049-13989e14b88c,2018-07-15 19:00:00,1531681200,campaign_1,send
bff3abca-9fc5-4ce3-ae42-5d52a1d24596,2018-07-15 21:10:00,1531689000,campaign_1,send
73bf45a9-0947-4907-bba5-882a8313bb8d,2018-07-16 02:32:19,1531708339,campaign_1,open
ee896684-b1e8-4841-b59c-0ba4250afad3,2018-07-16 11:20:00,1531740000,campaign_1,send
a7b1b386-ac7f-4d4e-aaec-77003e8fbe48,2018-07-16 12:00:00,1531742400,campaign_1,send
550b6aa6-faab-4524-937e-990793f50f3d,2018-07-16 21:00:00,1531774800,campaign_1,send
6300120a-b67f-41fb-a9b7-253c1e18b2c1,2018-07-16 22:10:00,1531779000,campaign_1,send
3993f846-9cf5-4aaf-8967-531625684d8d,2018-07-16 22:20:23,1531779623,campaign_1,open
891276cb-49a7-46b5-bf6f-d7d73d8bf400,2018-07-17 02:30:00,1531794600,campaign_1,send
c3ed0668-74cd-4dd7-a049-13989e14b88c,2018-07-17 04:40:21,1531802421,campaign_1,open
de50798d-a5ff-4fca-8c43-bca76aca2502,2018-07-17 05:50:00,1531806600,campaign_1,send
fbe5e46e-ce07-4b7f-96b6-051d4f44ca12,2018-07-17 07:10:00,1531811400,campaign_1,send
0480039f-ce09-4151-83c8-e27c2fca6c64,2018-07-17 09:20:00,1531819200,campaign_1,send
c92b9bf0-c75b-4150-b797-e4fd61da6402,2018-07-17 10:40:00,1531824000,campaign_1,send
40171676-ab37-4202-b7c8-e201bf612eca,2018-07-17 10:50:00,1531824600,campaign_1,send
4e05814d-ed3b-446f-9eaf-faad8f79e011,2018-07-17 16:00:00,1531843200,campaign_1,send
0091d49b-b13d-4e2b-a9b2-6c786be110b5,2018-07-17 19:00:00,1531854000,campaign_1,send
183a17dd-760c-487f-8eca-817e7b22a17a,2018-07-17 23:00:00,1531868400,campaign_1,send
05c09b05-8f3e-42eb-b1d2-d94a5d57d49b,2018-07-18 04:20:00,1531887600,campaign_1,send
84c8b18e-c730-4575-acf5-9d2ad7bdadd9,2018-07-18 06:40:00,1531896000,campaign_1,send
bb82faba-6aa0-4144-ac89-de2ed1b01d8a,2018-07-18 08:30:00,1531902600,campaign_1,send
d529ab12-582f-4c33-bf89-78709161df63,2018-07-18 09:30:00,1531906200,campaign_1,send
ee896684-b1e8-4841-b59c-0ba4250afad3,2018-07-18 11:30:57,1531913457,campaign_1,open
742ba4e9-d5fc-43f7-b478-a6f820813b50,2018-07-18 19:50:00,1531943400,campaign_1,send
aca67352-b99c-4868-8035-8778e0442cf1,2018-07-19 00:20:00,1531959600,campaign_1,send
ccd845af-6970-4ff5-bca4-750a8d6169e9,2018-07-19 03:20:00,1531970400,campaign_1,send
7d27cff5-4ae6-49ea-9def-54a6828e45c7,2018-07-19 03:50:00,1531972200,campaign_1,send
4168f027-1eb2-4f7a-9337-110ce3b1307b,2018-07-19 04:20:00,1531974000,campaign_1,send
4104c687-f3c3-4e7b-adcb-ab14fe9f5578,2018-07-19 05:09:31,1531976971,campaign_1,open
4f5d8e0c-11d5-465b-bb91-5a84c2e3165e,2018-07-19 06:30:00,1531981800,campaign_1,send
374a47ca-cb00-4bf1-9fba-fc8f4ea7e565,2018-07-19 07:20:00,1531984800,campaign_1,send
74fcf58a-d5bd-4680-a989-c4587ea0f3b0,2018-07-19 07:30:00,1531985400,campaign_1,send
0a28ed40-8cc4-4430-a8ae-107802ca226c,2018-07-19 08:10:00,1531987800,campaign_1,send
4f5d8e0c-11d5-465b-bb91-5a84c2e3165e,2018-07-19 08:21:11,1531988471,campaign_1,open
ee896684-b1e8-4841-b59c-0ba4250afad3,2018-07-19 09:44:48,1531993488,campaign_1,click
4104c687-f3c3-4e7b-adcb-ab14fe9f5578,2018-07-19 13:20:00,1532006400,campaign_1,send
0091d49b-b13d-4e2b-a9b2-6c786be110b5,2018-07-19 14:42:42,1532011362,campaign_1,open
1648f319-6f9e-4c6b-9a4a-00d9cbc33083,2018-07-19 16:20:00,1532017200,campaign_1,send
cf4120aa-e094-4315-ae4a-de82c7ce794d,2018-07-19 21:10:00,1532034600,campaign_1,send
095beb95-396e-4a4b-a94b-c26f7964336d,2018-07-20 05:40:00,1532065200,campaign_1,send
374a47ca-cb00-4bf1-9fba-fc8f4ea7e565,2018-07-20 08:09:54,1532074194,campaign_1,open
94626624-75e2-4364-b3c9-b7a0ce71091e,2018-07-20 09:10:00,1532077800,campaign_1,send
162fd457-c5ce-4d27-b3d8-9bfbaee5fc0b,2018-07-20 11:00:00,1532084400,campaign_1,send
159a3e2a-529c-471c-8c00-f4e55cc9c3e7,2018-07-20 15:20:00,1532100000,campaign_1,send
7f5f0a19-a2e1-4c4f-80dd-dec3fba657b7,2018-07-20 17:50:00,1532109000,campaign_1,send
0091d49b-b13d-4e2b-a9b2-6c786be110b5,2018-07-20 18:39:09,1532111949,campaign_1,click
d300e977-5adb-423b-be10-36f565bbef63,2018-07-20 19:30:00,1532115000,campaign_1,send
a9b733d5-d2ff-4dd4-aae3-71697cd511f2,2018-07-20 23:20:00,1532128800,campaign_1,send
d1a85be1-0dbe-45bd-b43d-78ea756df02b,2018-07-21 01:20:00,1532136000,campaign_1,send
71342b03-b7e7-448f-b473-af3485a3e97f,2018-07-21 07:40:00,1532158800,campaign_1,send
19b204ab-aa49-4a7b-8696-5461b7d4b8f8,2018-07-21 11:50:00,1532173800,campaign_1,send
2d1d84a8-d99d-439a-8541-7117f2518292,2018-07-21 12:10:00,1532175000,campaign_1,send
25e0446c-a7e2-480f-8ba8-5bcd38726ac4,2018-07-21 15:00:00,1532185200,campaign_1,send
0a28ed40-8cc4-4430-a8ae-107802ca226c,2018-07-21 15:50:37,1532188237,campaign_1,open
f02840ef-ce9a-4bd4-bcd9-572799d29d87,2018-07-21 18:10:00,1532196600,campaign_1,send
94626624-75e2-4364-b3c9-b7a0ce71091e,2018-07-21 22:33:51,1532212431,campaign_1,open
e711cc28-44a2-4b8a-beed-0c2b3b8cbf1a,2018-07-22 01:20:00,1532222400,campaign_1,send
19b204ab-aa49-4a7b-8696-5461b7d4b8f8,2018-07-22 01:47:45,1532224065,campaign_1,open
9ba75a4e-b9df-48ed-a38c-9a6db007757e,2018-07-22 08:00:00,1532246400,campaign_1,send
3d437c79-3598-4135-b08e-6225cfa94340,2018-07-22 12:00:00,1532260800,campaign_1,send
a9b733d5-d2ff-4dd4-aae3-71697cd511f2,2018-07-22 15:07:22,1532272042,campaign_1,click
a9b733d5-d2ff-4dd4-aae3-71697cd511f2,2018-07-22 19:48:34,1532288914,campaign_1,open
212d4128-a9b9-4262-9177-d92039ffa6d0,2018-07-22 21:10:00,1532293800,campaign_1,send
0a28ed40-8cc4-4430-a8ae-107802ca226c,2018-07-22 22:15:10,1532297710,campaign_1,click
d8302930-c572-49b8-ab18-7d9da1099e92,2018-07-22 23:00:00,1532300400,campaign_1,send
6612be68-3b50-49a4-bf19-0578445bbabf,2018-07-22 23:20:00,1532301600,campaign_1,send
6a2a2c53-e2de-4b68-8adf-7796c11c8f7a,2018-07-23 03:10:00,1532315400,campaign_1,send
124a80a4-8e18-4acf-893d-60c27355d421,2018-07-23 05:30:00,1532323800,campaign_1,send
625706ff-e3c9-4ea9-adf0-a17b5ebe8a4e,2018-07-23 16:30:00,1532363400,campaign_1,send
9fcfdec8-da6a-4ac4-9cd3-81d890473d9a,2018-07-23 21:50:00,1532382600,campaign_1,send
2ca980bd-e334-4f1a-9ae8-5bd711104108,2018-07-23 22:00:00,1532383200,campaign_1,send
512023b2-965b-4d30-9595-4f7048e913f4,2018-07-24 14:20:00,1532442000,campaign_1,send
780627bf-3494-40d9-b7a6-6437093afdae,2018-07-24 17:30:00,1532453400,campaign_1,send
e1997e3c-1625-49a1-a1e7-3ba0757c3cb2,2018-07-24 21:30:00,1532467800,campaign_1,send
b845da90-09a2-4830-8305-cf3c9211fe05,2018-07-24 22:00:00,1532469600,campaign_1,send
95a8e67a-7d61-4d7d-b5de-401b4b80ecda,2018-07-25 00:10:00,1532477400,campaign_1,send
2fc5aa1c-1f37-4e44-a786-9cfb629fdbc6,2018-07-25 01:10:00,1532481000,campaign_1,send
f32b1a05-56ad-49b1-9bf2-53b3ee1b637a,2018-07-25 03:40:00,1532490000,campaign_1,send
82948f2b-fdc6-4e42-a08a-a5a3bbd7db4c,2018-07-25 07:30:00,1532503800,campaign_1,send
be4819c6-952c-41f0-a003-33cb0d7bdcdd,2018-07-25 08:20:00,1532506800,campaign_1,send
512023b2-965b-4d30-9595-4f7048e913f4,2018-07-25 14:36:30,1532529390,campaign_1,open
f07b468c-7bec-441d-9b56-4d1a8b69879a,2018-07-25 16:00:00,1532534400,campaign_1,send
3c189732-484e-42d4-a7ad-5beffce6dd2d,2018-07-25 16:40:00,1532536800,campaign_1,send
82948f2b-fdc6-4e42-a08a-a5a3bbd7db4c,2018-07-25 20:15:19,1532549719,campaign_1,open
300adef8-c546-470d-92b7-54e292de0703,2018-07-25 21:20:00,1532553600,campaign_1,send
de12045d-901f-4dbd-8cc0-906ecb3012d7,2018-07-26 02:00:00,1532570400,campaign_1,send
e23e3343-2b31-4ade-966f-4740318b6f75,2018-07-26 02:51:48,1532573508,campaign_1,open
66a4734d-f308-41f3-a3c5-2336cfffffd3,2018-07-26 03:10:00,1532574600,campaign_1,send
b85c709b-79fb-4989-8bd3-4eebc4bacc2e,2018-07-26 04:40:00,1532580000,campaign_1,send
1a8894ea-44e5-47ef-8f2a-c095b87ea31a,2018-07-26 04:50:00,1532580600,campaign_1,send
5c70cd07-e2a8-4078-85a9-7d515411239e,2018-07-26 06:30:00,1532586600,campaign_1,send
e23e3343-2b31-4ade-966f-4740318b6f75,2018-07-26 08:30:00,1532593800,campaign_1,send
780627bf-3494-40d9-b7a6-6437093afdae,2018-07-26 08:47:28,1532594848,campaign_1,open
19640a77-0f2c-4554-ad97-2d0325857403,2018-07-26 09:40:00,1532598000,campaign_1,send
be4819c6-952c-41f0-a003-33cb0d7bdcdd,2018-07-26 15:45:16,1532619916,campaign_1,open
1267cb84-5120-478c-a66b-0da563ff71c4,2018-07-26 16:00:00,1532620800,campaign_1,send
4ff73384-4e31-4215-8df1-7a40a51aede6,2018-07-26 16:10:00,1532621400,campaign_1,send
37cc0e70-506c-4a5c-9da0-c35ea1eb5c60,2018-07-26 16:30:00,1532622600,campaign_1,send
8b1ce129-92df-49dd-ac5d-07e89bff6885,2018-07-26 19:40:00,1532634000,campaign_1,send
66a4734d-f308-41f3-a3c5-2336cfffffd3,2018-07-27 04:52:43,1532667163,campaign_1,open
be4819c6-952c-41f0-a003-33cb0d7bdcdd,2018-07-27 05:03:15,1532667795,campaign_1,click
300adef8-c546-470d-92b7-54e292de0703,2018-07-27 06:23:59,1532672639,campaign_1,open
780627bf-3494-40d9-b7a6-6437093afdae,2018-07-27 09:09:17,1532682557,campaign_1,click
c893514f-5c8f-43c9-b76c-3c71ddbbc667,2018-07-27 15:40:00,1532706000,campaign_1,send
bc1346d3-95b0-43ca-8c2d-2a23dd39c518,2018-07-27 17:00:00,1532710800,campaign_1,send
fb64b23a-6000-4bfc-b243-4b25b4e23387,2018-07-28 01:00:00,1532739600,campaign_1,send
66a4734d-f308-41f3-a3c5-2336cfffffd3,2018-07-28 05:45:16,1532756716,campaign_1,click
c73a5f90-f70e-421b-b043-f96d54120069,2018-07-28 08:50:00,1532767800,campaign_1,send
7c013523-60c4-474d-bf86-06d027c0a778,2018-07-28 16:00:00,1532793600,campaign_1,send
bc1346d3-95b0-43ca-8c2d-2a23dd39c518,2018-07-28 16:22:12,1532794932,campaign_1,click
bc1346d3-95b0-43ca-8c2d-2a23dd39c518,2018-07-28 16:26:36,1532795196,campaign_1,open
b3b3f71d-5332-4967-9be5-af0faebdfea7,2018-07-28 19:10:00,1532805000,campaign_1,send
3926649d-ecb3-4fc3-8691-6d70e9b7dbd3,2018-07-28 22:50:00,1532818200,campaign_1,send
1c8861a5-3483-4108-b139-854d2cf1c67f,2018-07-29 11:00:00,1532862000,campaign_1,send
b5030810-3eef-4db3-b40c-8b159c970115,2018-07-29 11:00:00,1532862000,campaign_1,send
b0668d85-3f9c-415e-8700-6d1099f0f034,2018-07-29 11:10:00,1532862600,campaign_1,send
66150d65-b51d-4d4a-811f-cd118a8f8aa6,2018-07-29 13:40:00,1532871600,campaign_1,send
f7845ce3-8a77-484e-a20b-4d6d9d2df900,2018-07-29 17:40:00,1532886000,campaign_1,send
108ce331-0763-4cdd-b753-57500b46fc74,2018-07-29 18:30:00,1532889000,campaign_1,send
ebba20f2-e68f-46fc-9dce-00c9e856c2f7,2018-07-30 01:20:00,1532913600,campaign_1,send
f2081a0d-1394-4b8c-afb8-fead935e234e,2018-07-30 01:50:00,1532915400,campaign_1,send
12f0449a-b232-4255-bf5b-96b4fdc0ffcd,2018-07-30 04:50:00,1532926200,campaign_1,send
12f0449a-b232-4255-bf5b-96b4fdc0ffcd,2018-07-30 09:50:26,1532944226,campaign_1,open
c73a5f90-f70e-421b-b043-f96d54120069,2018-07-30 11:11:12,1532949072,campaign_1,open
c73a5f90-f70e-421b-b043-f96d54120069,2018-07-30 13:07:10,1532956030,campaign_1,click
f33bfc2d-5345-484b-9432-feb4a9b7a908,2018-07-30 13:40:00,1532958000,campaign_1,send
d8060fb5-ee9c-49e8-9e1d-ee58deb2d1d9,2018-07-30 13:50:00,1532958600,campaign_1,send
14866af0-c001-422b-b416-e750d265a606,2018-07-30 16:20:00,1532967600,campaign_1,send
05c84d1c-4167-4c82-a26e-799649b6159f,2018-07-30 17:20:00,1532971200,campaign_1,send
e17a3aef-2e96-456e-ba1c-6658c56ce7b1,2018-07-30 21:50:00,1532987400,campaign_1,send
64a5f2c1-8d58-400b-aa30-7c39a43f276c,2018-07-30 22:00:00,1532988000,campaign_1,send
bef57799-2034-4db9-bf33-3a662661f0d6,2018-07-31 01:57:42,1533002262,campaign_1,open
bef57799-2034-4db9-bf33-3a662661f0d6,2018-07-31 02:00:00,1533002400,campaign_1,send
1827a6e9-6a0a-4be4-99c2-04dea99cc2f2,2018-07-31 16:40:00,1533055200,campaign_1,send
3a956673-53e7-47d9-89b0-13652f60aac5,2018-07-31 17:40:00,1533058800,campaign_1,send
2903d46f-cf89-49f5-a4e7-865aa4a44997,2018-08-01 02:10:00,1533089400,campaign_2,send
71ba8255-3f3f-4dbc-aa18-1d0cd197f578,2018-08-01 02:40:00,1533091200,campaign_2,send
7f1647bb-4f9a-4512-a1a4-e77a9a2d8b70,2018-08-01 03:10:00,1533093000,campaign_2,send
282f8b72-7179-4c59-a9dd-ed70cb29b1b6,2018-08-01 05:40:00,1533102000,campaign_2,send
ed77120a-85df-4250-8cf2-f7df8f9063d2,2018-08-01 08:50:00,1533113400,campaign_2,send
